GENEID	log2BaseMean	log2Ratio	Stderr_log2Ratio	pvalue	padjust
FBgn0266238	3.93788989537128	0.212652626074684	0.559489389850835	0.703883512287607	0.849357084369265
FBgn0285911	10.3439416875929	0.0270956867766618	0.0713184237154355	0.704000728402641	0.849357084369265
FBgn0028372	8.90408648256846	-0.0430593940102493	0.113386876115668	0.704126235748275	0.849386159109746
FBgn0035360	4.79137786933239	0.68148576683614	1.79569609152934	0.704308707163447	0.849508640586939
FBgn0011754	11.0525078953534	0.0406998824660807	0.107418281497593	0.704768376578473	0.849965400501856
FBgn0038047	6.9827892594544	0.0791821001240915	0.20923135956703	0.705101683499535	0.85016416812671
FBgn0038588	9.13152204092368	-0.0392882656949326	0.103806502917752	0.705077050164324	0.85016416812671
FBgn0002533	9.64438249848636	0.364499071232933	0.963410355716777	0.705176185948089	0.85016416812671
FBgn0033569	9.89027601407101	0.0319206681887153	0.0844640679884832	0.705489957553029	0.850404627294947
FBgn0036433	11.2868515737765	0.111281228730752	0.294507093790105	0.705537680495846	0.850404627294947
FBgn0027786	11.7278593407091	0.0366901655268932	0.0971804228027685	0.705767231568546	0.850485977329903
FBgn0003463	11.1345895204747	0.0413467034510276	0.109502788627436	0.705738278402621	0.850485977329903
FBgn0023216	9.74579540389078	-0.0376185666274776	0.0996953613630006	0.705924534968837	0.850504300174025
FBgn0261549	9.84723955817148	0.0318346640819264	0.0843730801781151	0.705944499153593	0.850504300174025
FBgn0250791	10.6255960586061	-0.0357158410830757	0.0946998333121247	0.706063713039986	0.850543213820321
FBgn0283682	12.735174252601	-0.0260005558845772	0.0689584419350649	0.706138868638555	0.850543213820321
FBgn0067779	11.3399048771558	0.0206499525485376	0.054890406467768	0.706765755547737	0.851005319516927
FBgn0053523	10.436893430368	0.0430242980740215	0.114336343349853	0.706696921503683	0.851005319516927
FBgn0003301	11.2473158306271	-0.0197885073805824	0.0525846534452538	0.706681124410642	0.851005319516927
FBgn0039360	9.24987901991287	-0.0370400586449917	0.0985529162627603	0.707036372125383	0.851135882764998
FBgn0033752	9.13994025151527	0.0379551989285108	0.100980309357763	0.707015531913522	0.851135882764998
FBgn0015553	8.83505411701814	-0.0627394102418858	0.1674766163183	0.70794611569996	0.851547379141277
FBgn0051627	1.81300855018126	0.44152433200654	1.17794880967908	0.707790828937071	0.851547379141277
FBgn0039016	11.3581463202992	0.0285009849440892	0.0760593213380138	0.707868363879859	0.851547379141277
FBgn0034451	10.1884949353011	0.0277084193656725	0.0738995919566192	0.707699993783115	0.851547379141277
FBgn0041096	12.1651181401026	0.0274095536479661	0.0730824173907804	0.707623352670193	0.851547379141277
FBgn0031104	1.11331896567163	-0.645811629296517	1.72358107106628	0.707889719283425	0.851547379141277
FBgn0015905	9.69899704111598	-0.0355288496755643	0.0948203633648958	0.707886263045763	0.851547379141277
FBgn0003274	15.0079265832147	-0.0123086660391742	0.0328934909267452	0.708257294084411	0.8517264618137
FBgn0035754	8.66140158128063	-0.0480162486868048	0.12830108183142	0.708220827820847	0.8517264618137
FBgn0026371	10.5500454361876	0.0313797116838932	0.0839334343673005	0.708505304632731	0.851927102465935
FBgn0045035	11.8127997887147	-0.0347406326332507	0.0929593128815475	0.708613618667824	0.85195974129868
FBgn0032078	9.70151320031407	0.0374613751315476	0.100437501713476	0.70916187883909	0.852423623487756
FBgn0266413	1.32599146091627	0.607778832764292	1.6294005828712	0.709142772966044	0.852423623487756
FBgn0003087	9.52356471186681	0.0360923248155468	0.0969637672035287	0.709725437094434	0.852568878175461
FBgn0037614	8.39863636142721	0.0503092938257051	0.135079526583929	0.709563761600027	0.852568878175461
FBgn0026576	8.87928746851892	0.0432905459456531	0.116262247760284	0.709630367831851	0.852568878175461
FBgn0004435	9.07983634117737	0.0604957071804247	0.162550820060129	0.709770089319472	0.852568878175461
FBgn0263602	9.01561306555159	-0.0391491096598509	0.105093317993634	0.709507517125264	0.852568878175461
FBgn0030932	7.33154659302196	-0.109547021732577	0.294015316506966	0.709453983849824	0.852568878175461
FBgn0024973	10.3331438824744	0.043668967418432	0.117475806266209	0.710095876888772	0.852811735638988
FBgn0036395	8.11113230227448	-0.0482789357543311	0.129895537232964	0.710134772245118	0.852811735638988
FBgn0032171	8.16018154015057	-0.0634388368447146	0.170867665036106	0.710432958353281	0.852974643202475
FBgn0031493	11.6166585769949	-0.0197946072513785	0.0533019653599005	0.710363973671753	0.852974643202475
FBgn0052803	9.12070161844158	-0.0357990486852039	0.0965006366607094	0.710658274865044	0.853059807996694
FBgn0036745	9.45937673575385	0.035839018487483	0.0966112352053972	0.710666440655782	0.853059807996694
FBgn0038697	1.93431069263718	0.408229450875888	1.10127038147233	0.710868755148612	0.853107529618092
FBgn0033225	10.5870534908658	0.0267814933445363	0.0722476054828403	0.710868145861111	0.853107529618092
FBgn0086768	11.0295762479191	0.034837679970336	0.0940469451477427	0.711063153486857	0.85324326729142
FBgn0267520	9.12223192977069	0.121873895299405	0.329193859607715	0.711219153846258	0.853332903380238
FBgn0030178	7.73961116484674	0.0620850822895238	0.16786851048223	0.711499079945716	0.853376110514254
FBgn0030304	1.31081233783233	0.600697007927629	1.62395339028452	0.711458539056315	0.853376110514254
FBgn0030854	12.5416689943857	-0.0378605955025796	0.10236574183597	0.711489702078829	0.853376110514254
FBgn0082983	2.04714584709972	-0.562612276357806	1.52184055179085	0.711611993684786	0.853414018020511
FBgn0051262	6.56774621187533	-0.110552833985114	0.299203723131559	0.711762400176541	0.853496875614415
FBgn0031070	10.5078374060693	0.0357550104686944	0.0968612690854652	0.712026133238411	0.853636028416839
FBgn0036590	1.32445928896991	-0.561309657030134	1.52068545362805	0.712041104114846	0.853636028416839
FBgn0040507	3.11390667573171	-0.439212371219786	1.19330189621719	0.71282494969456	0.854478148925777
FBgn0034327	2.4130317498969	0.395551270258821	1.07502350985266	0.712913034852827	0.854486149801904
FBgn0023508	10.395478654679	-0.0359209951094851	0.0976865966225915	0.71308447038668	0.854496472334581
FBgn0085425	1.80709126170901	0.430054485706833	1.16934191224687	0.713041162192521	0.854496472334581
FBgn0038564	8.02135660019926	-0.0508482716367744	0.138329468555583	0.713180361761359	0.854513821580734
FBgn0030122	10.4391619904335	0.0370226644644231	0.100786587319581	0.713367496639833	0.854542940508067
FBgn0084017	4.08627510415067	0.194612907552308	0.529690347474542	0.713314090701505	0.854542940508067
FBgn0030063	9.19414428449741	0.0490982333596833	0.133707100442571	0.713464338636792	0.854561417132462
FBgn0263487	2.73336544337965	0.311605123705271	0.849307747747585	0.713698783726473	0.854647168738512
FBgn0286783	10.8271137723449	-0.0290645552923815	0.0792158295207964	0.713691093052748	0.854647168738512
FBgn0004898	6.80003331161157	-0.301506423929042	0.822319370693771	0.713877361227603	0.854665995602249
FBgn0028360	9.84597643319365	-0.0316225972559343	0.0862361893651427	0.713844652482675	0.854665995602249
FBgn0043002	8.92906430415553	0.0499948515434337	0.136418565113681	0.714005972375683	0.85472247788038
FBgn0051674	2.40452084938442	0.380350741126988	1.03898540243988	0.714306124216399	0.854984271841181
FBgn0038769	9.01452071625412	-0.0514006667404127	0.140570197414426	0.714620027200295	0.855231123093581
FBgn0067102	9.191810945501	-0.0447978181338764	0.122537600924327	0.714675322089729	0.855231123093581
FBgn0051457	8.36494232774784	0.0510722780077532	0.139788114467588	0.714846473299846	0.855338415840764
FBgn0263776	2.76428588684307	-0.495499220604215	1.36022094717606	0.715650067179681	0.856104753261674
FBgn0265318	5.68059840551179	-0.117917359132134	0.323696252462227	0.715645961419561	0.856104753261674
FBgn0038768	10.4665676195617	-0.0378350715909583	0.103948537458089	0.715873785246601	0.856274786318897
FBgn0083973	3.19689032754859	0.284332300435262	0.782163988285142	0.716216430199048	0.856334915695096
FBgn0086130	9.18538237014226	0.0444701689609378	0.122252987596695	0.716040764245844	0.856334915695096
FBgn0262871	10.9786450994278	-0.0313763787555386	0.086323448568804	0.716250402523557	0.856334915695096
FBgn0267754	3.02146129450481	-0.277428383126782	0.763188956869176	0.716222412235713	0.856334915695096
FBgn0004959	4.97109442976488	0.176332726012797	0.48535510103685	0.716375841358568	0.856387338371245
FBgn0032656	11.4446944486376	0.0359524695213249	0.0991533399334061	0.716907715409557	0.856569884337605
FBgn0000247	10.9162459851496	0.0242578408021658	0.0669078466066085	0.716936588596213	0.856569884337605
FBgn0266711	10.716700245011	0.0212698908179661	0.058640600289924	0.716816959099733	0.856569884337605
FBgn0287616	7.16847951365594	-0.0771905220486303	0.21282543279612	0.716833431284471	0.856569884337605
FBgn0036958	12.3458892452271	0.0242328432100186	0.0668250811235056	0.71688058082257	0.856569884337605
FBgn0040491	2.77296260829221	-0.329458874413913	0.909566216746584	0.717191085933868	0.856678916349366
FBgn0033473	9.43210400608507	-0.0320653370417656	0.0885194122053739	0.717172140607425	0.856678916349366
FBgn0000455	9.6661297702614	-0.0498001303562538	0.137641149383353	0.717493008372225	0.856942036399053
FBgn0033015	11.2362293051932	0.0278824404058938	0.0771107742831801	0.717658869572609	0.85704260951577
FBgn0051004	4.46585451152378	-0.407347430038085	1.12690194929153	0.717744027072976	0.857046792736969
FBgn0003205	12.3827987106026	-0.018345511718269	0.0507947176154721	0.717972609163138	0.857115716162039
FBgn0033996	9.27045024102016	-0.0459378419767481	0.127157512368482	0.717899690181231	0.857115716162039
FBgn0033997	1.33038752407259	0.605917008139898	1.67811265863441	0.718046731346495	0.857115716162039
FBgn0032436	1.65306499147017	-0.438254656950363	1.21835495430915	0.719063892510322	0.857346096776758
FBgn0032517	10.3156918075913	-0.0307065406974369	0.0852307537000423	0.718641221749379	0.857346096776758
FBgn0028525	1.86152769283845	-0.524596990727722	1.45917870702031	0.719209675061837	0.857346096776758
FBgn0038151	10.070245415415	-0.0330462918025731	0.091721513411343	0.718630702812209	0.857346096776758
FBgn0038437	6.81915341236591	-0.0980539459867608	0.272253480220877	0.718729868176523	0.857346096776758
FBgn0039251	3.05035682489959	0.37688719505251	1.04865748219012	0.71929609159513	0.857346096776758
FBgn0030054	11.7865122981611	0.0393697813385968	0.109327856008362	0.718766741391112	0.857346096776758
FBgn0030061	11.0007585080481	-0.026592941722156	0.0739941829796727	0.719301612825469	0.857346096776758
FBgn0033973	7.80818505566504	0.0636176949903349	0.176532255411835	0.718567213219989	0.857346096776758
FBgn0050056	4.04533649756905	0.230643388994863	0.639829852413931	0.718491104050412	0.857346096776758
FBgn0032391	9.03860504285863	-0.035712855028415	0.099308142350416	0.719133879112808	0.857346096776758
FBgn0265691	5.69795124808965	0.114193740971248	0.317464438663431	0.719067292995083	0.857346096776758
FBgn0031317	9.47635059114767	0.0432357215835504	0.120236177316934	0.719153796582339	0.857346096776758
FBgn0004897	5.41689116189769	-0.346573227979148	0.965756415715746	0.719698367677375	0.857465812735967
FBgn0002873	12.8815655849066	-0.0257584127079106	0.0717577678919093	0.719622465704466	0.857465812735967
FBgn0264748	3.60537326590908	-0.255295453914925	0.711330671030442	0.71967108166822	0.857465812735967
FBgn0265767	4.85822189557401	0.158207221338081	0.440908198619453	0.719728831002655	0.857465812735967
FBgn0002440	3.98204955657512	0.374871361621569	1.04634406786268	0.72014293111232	0.857861786965714
FBgn0039067	9.27971345352039	-0.039013001541655	0.108935590137098	0.72024672547194	0.857888065201258
FBgn0035444	8.1806323297612	-0.0758658223467271	0.212042363938305	0.72050335145812	0.85809635503284
FBgn0263738	9.8593312330354	0.0355125389315284	0.0993587294507215	0.720779351177295	0.858327668477069
FBgn0028507	9.97646645301974	-0.0301882715215189	0.0844916169223557	0.720872396843089	0.858341086473631
FBgn0039234	11.9328207626153	-0.0258874043357321	0.0725292345060325	0.721148910179783	0.85857293117593
FBgn0031882	8.74118290169029	0.0467365557885444	0.131078646769802	0.721426062381651	0.85861072125613
FBgn0034824	1.39498337007599	0.761799350715739	2.13601031318519	0.721356900353647	0.85861072125613
FBgn0040832	4.77205525300079	-0.207291065196188	0.581103444033674	0.72130163163524	0.85861072125613
FBgn0027791	7.53291836004933	0.0847723669749022	0.237836468449517	0.721517575691354	0.858622276015471
FBgn0004656	13.9101473524253	0.0222222256882762	0.062379264547804	0.721657999694775	0.858692026391152
FBgn0015721	2.93893773055781	0.277240724555623	0.778658647231106	0.721803781396662	0.858768135291245
FBgn0045063	10.9613130182067	-0.0231041229693446	0.064982709380023	0.722183119117197	0.858813423110822
FBgn0032888	2.65720308801567	0.317748480339894	0.893573678451492	0.722145440881717	0.858813423110822
FBgn0266304	1.65119156770427	-0.446251609309002	1.25544812338095	0.722250960918372	0.858813423110822
FBgn0283473	9.54805986778479	0.031398921873975	0.0882728258225697	0.722062888573859	0.858813423110822
FBgn0030851	9.35935146849962	-0.0322496447353499	0.0906405978006558	0.721992662359202	0.858813423110822
FBgn0031695	2.11522582846963	0.460569508210509	1.30073136422204	0.723275158252267	0.859007912600118
FBgn0004554	7.23989988253581	0.159075601640165	0.448963665349285	0.723101090872966	0.859007912600118
FBgn0039702	7.90017938885538	0.0503754422562202	0.142070249022398	0.722903347239091	0.859007912600118
FBgn0027619	11.2207644643006	-0.0228518316452912	0.064508590466515	0.72315544458351	0.859007912600118
FBgn0031651	9.0388779111324	-0.0361639368591059	0.101862112761268	0.722568359753377	0.859007912600118
FBgn0259222	4.65746838843087	-0.167798319705867	0.473652262068803	0.723140451484146	0.859007912600118
FBgn0263346	11.9109856412628	-0.0339292511419535	0.0956590266174636	0.722822227199684	0.859007912600118
FBgn0001316	14.1310253098111	0.0149833057174926	0.0423317126917614	0.723376425439828	0.859007912600118
FBgn0267330	12.0899441580171	-0.0311757323665691	0.0880751169106892	0.723363210567117	0.859007912600118
FBgn0027082	8.39979314765331	0.0608014471970393	0.171792888522097	0.72339662151986	0.859007912600118
FBgn0052485	5.98399199751615	0.116304430398867	0.327637097876411	0.722605001154273	0.859007912600118
FBgn0031361	7.77782806281262	-0.0530425269234304	0.149604834333819	0.722926074095381	0.859007912600118
FBgn0032124	3.69369022426803	0.306893301326122	0.868514445109718	0.723822852837791	0.859222422911723
FBgn0034989	10.7025249593361	0.0242613732785524	0.068654896273597	0.723802419855936	0.859222422911723
FBgn0031144	10.1592044973178	-0.0247532590563007	0.0700122220010395	0.723671462393268	0.859222422911723
FBgn0023513	10.3257812933624	-0.0453687914686497	0.128801319807074	0.724659360639632	0.859437813477241
FBgn0028940	5.8797519674554	0.397299616346762	1.12612570633644	0.724236741214106	0.859437813477241
FBgn0028899	5.30751541613216	0.139718108781822	0.396386057319775	0.724478407086432	0.859437813477241
FBgn0038240	1.58942890550011	-0.975098801673186	2.76499720120368	0.724344736359082	0.859437813477241
FBgn0033767	2.05438961697086	0.375276256529085	1.06441805574786	0.724414788610925	0.859437813477241
FBgn0265053	2.80687517793154	0.299528270027406	0.849837005297439	0.724497970996609	0.859437813477241
FBgn0005411	11.8135151687775	0.0166264308546537	0.0471174357481292	0.724184290534131	0.859437813477241
FBgn0030925	9.71105545627938	0.0566817940703388	0.160886471873745	0.72460634328784	0.859437813477241
FBgn0037251	8.78003436842019	0.0457141402005575	0.130032851058493	0.725169472899766	0.859945631855829
FBgn0027537	12.0495262444092	-0.0248909357986697	0.0708437856566403	0.725326087904541	0.860034186471539
FBgn0024191	9.45508517448255	-0.0391878347277743	0.11159253577688	0.725461595407935	0.860097696306527
FBgn0038337	3.9045874616501	-0.372294906632278	1.06495310761475	0.726647861843859	0.861346482462984
FBgn0003890	7.81993439243111	-0.186492639278095	0.533694261749304	0.726761094578143	0.861346482462984
FBgn0263260	9.0257144291757	-0.06209600158681	0.177665820551039	0.726706377483074	0.861346482462984
FBgn0029958	9.69131119517666	-0.0358954588794146	0.102825465050928	0.727020887469725	0.861437239105359
FBgn0052675	9.28562125883737	0.0332141144944013	0.0951674137158582	0.727083889218214	0.861437239105359
